id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,operator,phone,opening_hours,dispensing,address
02-00165,MELLAL A,MELLAL A,,02,0206,Taougrit,36.250235,0.921115,exact,osm_node,osm,"{""osm"":""node/9052959317""}",,,,,
02-00166,BRAHIMI Khadidja,BRAHIMI Khadidja,,02,0229,Oued Fodda,36.18399,1.523242,exact,osm_node,osm,"{""osm"":""node/9052959417""}",,,,,
02-00167,SEDDAKI Aicha,SEDDAKI Aicha,,02,0201,Chlef,36.17125,1.327295,exact,osm_node,osm,"{""osm"":""node/9053207017""}",,,,,
02-00168,M'HAMEDI BOUZINA KH,M'HAMEDI BOUZINA KH,,02,0201,Chlef,36.141213,1.31005,exact,osm_node,osm,"{""osm"":""node/9057042417""}",,,,,
02-00169,BEDDIAF F,BEDDIAF F,,02,0204,El Karimia,36.110764,1.550045,exact,osm_node,osm,"{""osm"":""node/9063910517""}",,,,,
02-00170,MEDJAHED W,MEDJAHED W,,02,0201,Chlef,36.152478,1.328811,exact,osm_node,osm,"{""osm"":""node/9095384417""}",,,,,
02-00171,Nabed,Nabed,,02,0210,Ouled Fares,36.234003,1.233769,exact,osm_node,osm,"{""osm"":""node/9124274017""}",,,,,
02-00172,Brahimi Imane,Brahimi Imane,,02,0210,Ouled Fares,36.197124,1.260171,exact,osm_node,osm,"{""osm"":""node/9126208417""}",,,,,
02-00173,MERINE M,MERINE M,,02,0211,Sidi Akkacha,36.463032,1.30267,exact,osm_node,osm,"{""osm"":""node/9129563617""}",,,,,
02-00174,SADOUK A,SADOUK A,,02,0211,Sidi Akkacha,36.463785,1.299309,exact,osm_node,osm,"{""osm"":""node/9136051317""}",,,,,
02-00175,Dahmani,Dahmani,,02,0211,Sidi Akkacha,36.466011,1.301122,exact,osm_node,osm,"{""osm"":""node/9136051318""}",,,,,
02-00176,Pharmacie Lakaksa Mohamed,Pharmacie Lakaksa Mohamed,,02,0202,Tenes,36.504009,1.284191,exact,osm_node,osm,"{""osm"":""node/9150093017""}",,,,,Ténès
02-00177,MAROUCHE F,MAROUCHE F,,02,0222,Abou El Hassane,36.417879,1.197421,exact,osm_node,osm,"{""osm"":""node/9167102817""}",,,,,
02-00178,MANAA D,MANAA D,,02,0222,Abou El Hassane,36.417458,1.198754,exact,osm_node,osm,"{""osm"":""node/9167185517""}",,,,,
02-00179,Rabah H,Rabah H,,02,0201,Chlef,36.162806,1.331996,exact,osm_node,osm,"{""osm"":""node/9177990017""}",,,,,Chlef
02-00180,BENSAAD A,BENSAAD A,,02,0222,Abou El Hassane,36.43586,1.138172,exact,osm_node,osm,"{""osm"":""node/9181262017""}",,,,,
02-00181,OUM SALEM A,OUM SALEM A,,02,0201,Chlef,36.123998,1.381288,exact,osm_node,osm,"{""osm"":""node/9264208217""}",,,,,
02-00182,SOUDANI A,SOUDANI A,,02,0212,Boukadir,36.067959,1.123708,exact,osm_node,osm,"{""osm"":""node/9293581017""}",,,,,
02-00183,BOUACHIBA FZ,BOUACHIBA FZ,,02,0201,Chlef,36.162544,1.328809,exact,osm_node,osm,"{""osm"":""node/9297589717""}",,,,,
02-00184,CHAIEB EDDOUR I,CHAIEB EDDOUR I,,02,0208,Sobha,36.112379,1.10943,exact,osm_node,osm,"{""osm"":""node/9331917617""}",,,,,
02-00185,MENHOUDJ A,MENHOUDJ A,,02,0203,Benairia,36.352739,1.37664,exact,osm_node,osm,"{""osm"":""node/9388271917""}",,,,,
02-00186,BRAIKI Aek,BRAIKI Aek,,02,0229,Oued Fodda,36.187878,1.531261,exact,osm_node,osm,"{""osm"":""node/9391922825""}",,,,,
02-00187,Pharmacie AZHAR,Pharmacie AZHAR,,02,0201,Chlef,36.154229,1.325692,exact,osm_node,osm,"{""osm"":""node/9393118617""}",,,,,
02-00188,BENTATA N.N,BENTATA N.N,,02,0201,Chlef,36.147547,1.321963,exact,osm_node,osm,"{""osm"":""node/9393171518""}",,,,,
02-00189,BENDAOUDA M.A,BENDAOUDA M.A,,02,0201,Chlef,36.151416,1.324493,exact,osm_node,osm,"{""osm"":""node/9393180117""}",,,,,
02-00190,النصراني,HAMIDI N,النصراني,02,0201,Chlef,36.161442,1.333017,exact,osm_node,osm,"{""osm"":""node/9404907717""}",,,,,الشلف
02-00191,FELLAG F,FELLAG F,,02,0210,Ouled Fares,36.232903,1.234519,exact,osm_node,osm,"{""osm"":""node/9445613817""}",,,,,
02-00192,KAOULAL S,KAOULAL S,,02,0203,Benairia,36.355882,1.373862,exact,osm_node,osm,"{""osm"":""node/9451262617""}",,,,,
02-00193,Parapharmacie BENABOURA,Parapharmacie BENABOURA,,02,0202,Tenes,36.502483,1.253146,exact,osm_node,osm,"{""osm"":""node/9461703917""}",,,,,
02-00194,TEGGAR S.A,TEGGAR S.A,,02,0210,Ouled Fares,36.22881,1.235464,exact,osm_node,osm,"{""osm"":""node/9532292017""}",,,,,
02-00195,ARAIBI L,ARAIBI L,,02,0201,Chlef,36.150183,1.310338,exact,osm_node,osm,"{""osm"":""node/9620991717""}",,,,,
02-00196,HALIMA MANSOUR F,HALIMA MANSOUR F,,02,0222,Abou El Hassane,36.339771,1.237239,exact,osm_node,osm,"{""osm"":""node/9645743117""}",,,,,
02-00197,BACHA Oussama,BACHA Oussama,,02,0221,Oued Sly,36.101154,1.196619,exact,osm_node,osm,"{""osm"":""node/9649055017""}",,,,,
02-00198,AIRECHE Dj,AIRECHE Dj,,02,0201,Chlef,36.161546,1.340153,exact,osm_node,osm,"{""osm"":""node/9663328117""}",,,,,
02-00199,KHAROUBI N,KHAROUBI N,,02,0212,Boukadir,36.059724,1.131951,exact,osm_node,osm,"{""osm"":""node/9675748517""}",,,,,
02-00200,RAHMANI I,RAHMANI I,,02,0201,Chlef,36.167911,1.333722,exact,osm_node,osm,"{""osm"":""node/9680149217""}",,,,,
02-00201,BENZAMIA A,BENZAMIA A,,02,0220,Zeboudja,36.354447,1.427519,exact,osm_node,osm,"{""osm"":""node/9689597717""}",,,,,
02-00202,DAHOU I,DAHOU I,,02,0210,Ouled Fares,36.200521,1.265184,exact,osm_node,osm,"{""osm"":""node/9690698817""}",,,,,
02-00203,GRIBI M,GRIBI M,,02,0201,Chlef,36.205484,1.321545,exact,osm_node,osm,"{""osm"":""node/9778999417""}",,,,,
02-00204,SBAA M,SBAA M,,02,0224,Chettia,36.172219,1.270134,exact,osm_node,osm,"{""osm"":""node/9779277817""}",,,,,
02-00205,TISSOURAS O,TISSOURAS O,,02,0217,Dahra,36.25344,0.851137,exact,osm_node,osm,"{""osm"":""node/9800286417""}",,,,,
02-00206,ZERDOUD A',ZERDOUD A',,02,0217,Dahra,36.253008,0.848469,exact,osm_node,osm,"{""osm"":""node/9800294917""}",,,,,
02-00207,Harrat kh,Harrat kh,,02,0201,Chlef,36.160996,1.325772,exact,osm_node,osm,"{""osm"":""node/9815267117""}",,,,,
02-00208,Sadat s,Sadat s,,02,0201,Chlef,36.16897,1.340157,exact,osm_node,osm,"{""osm"":""node/9822558817""}",,,,,
02-00209,NADOUR B,NADOUR B,,02,0224,Chettia,36.190609,1.249832,exact,osm_node,osm,"{""osm"":""node/9852884917""}",,,,,
02-00210,BOUALLOUFA K,BOUALLOUFA K,,02,0222,Abou El Hassane,36.416886,1.20151,exact,osm_node,osm,"{""osm"":""node/9855922817""}",,,,,
02-00211,SELAMA F,SELAMA F,,02,0223,El Marsa,36.404703,0.917251,exact,osm_node,osm,"{""osm"":""node/9918028818""}",,,,,
02-00212,ABBAD F,ABBAD F,,02,0223,El Marsa,36.401345,0.914115,exact,osm_node,osm,"{""osm"":""node/9918039917""}",,,,,
02-00213,AMMICHE A,Ammiche A,,02,0223,El Marsa,36.359439,0.832585,exact,osm_node,osm,"{""osm"":""node/9918040318""}",,,,,
02-00214,BAGHDALI N,BAGHDALI N,,02,0223,El Marsa,36.359711,0.837127,exact,osm_node,osm,"{""osm"":""node/9918043317""}",,,,,
02-00215,,,,02,0217,Dahra,36.257357,0.853029,approximate,osm_centroid,osm,"{""osm"":""way/1177834834""}",,,,,
02-00216,,,,02,0217,Dahra,36.257242,0.850769,approximate,osm_centroid,osm,"{""osm"":""way/1177835479""}",,,,,
02-00217,,,,02,0215,Herenfa,36.244811,1.047061,approximate,osm_centroid,osm,"{""osm"":""way/1202422035""}",,,,,
02-00218,Pharmacie Kouchi Hakim,Pharmacie Kouchi Hakim,,02,0201,Chlef,36.154567,1.3655,approximate,osm_centroid,osm,"{""osm"":""way/1205001185""}",,,,,
02-00219,,,,02,0201,Chlef,36.143485,1.305148,approximate,osm_centroid,osm,"{""osm"":""way/1205061642""}",,,,,
03-00001,Taïb.n,Taïb.n,,03,0301,Laghouat,33.781507,2.835262,exact,osm_node,osm,"{""osm"":""node/10767190606""}",,,,,
03-00002,Neche R,Neche R,,03,0301,Laghouat,33.801398,2.868582,exact,osm_node,osm,"{""osm"":""node/11139857605""}",,,,,5 Juillet - Cellis
03-00003,Pharmacie kaouka,Pharmacie kaouka,,03,0301,Laghouat,33.803539,2.878032,exact,osm_node,osm,"{""osm"":""node/2007403792""}",,,,,"الغربية, الأغواط"
03-00004,,,,03,0306,Hassi R'mel,32.954729,3.275582,exact,osm_node,osm,"{""osm"":""node/2481182900""}",,,,,حاسي الرمل
03-00005,,,,03,0306,Hassi R'mel,32.956207,3.276289,exact,osm_node,osm,"{""osm"":""node/2481182912""}",,,,,حاسي الرمل
03-00006,,,,03,0320,El Assafia,33.823787,2.986967,exact,osm_node,osm,"{""osm"":""node/3333888475""}",,,,,
03-00007,محمد الأمين,Pharmacie Adjal Med Amine,محمد الأمين,03,0305,Hassi Delaa,33.417247,3.550996,exact,osm_node,osm,"{""osm"":""node/3402901112""}",,,,,حاسي الدلاعة
03-00008,,,,03,0305,Hassi Delaa,33.417883,3.54953,exact,osm_node,osm,"{""osm"":""node/3402905950""}",,,,,حاسي الدلاعة
03-00009,Pharmacie Bencherchafa,Pharmacie CHARCHAFA,بن شرشافة عيسى,03,0301,Laghouat,33.787031,2.845585,exact,osm_node,osm,"{""osm"":""node/3736814070""}",,,24/7,,حي الوئام
03-00010,pharmacie de l'université,pharmacie de l'université,,03,0301,Laghouat,33.794754,2.849889,exact,osm_node,osm,"{""osm"":""node/3736818513""}",,,,,
03-00011,,,,03,0307,Ain Madhi,33.794468,2.305075,exact,osm_node,osm,"{""osm"":""node/4271487594""}",,,,,عين ماضي
03-00012,,,,03,0307,Ain Madhi,33.799836,2.298986,exact,osm_node,osm,"{""osm"":""node/4271654090""}",,,,,"شارع محط السلطان, عين ماضي"
03-00013,,,,03,0307,Ain Madhi,33.798879,2.305883,exact,osm_node,osm,"{""osm"":""node/4298259794""}",,,,,عين ماضي
03-00014,,,,03,0308,Tadjemout,33.879508,2.523679,exact,osm_node,osm,"{""osm"":""node/4333686196""}",,,,,تاجموت
03-00015,بن ڤيط,Pharmacie Ben Guit,بن ڤيط,03,0301,Laghouat,33.788216,2.858133,exact,osm_node,osm,"{""osm"":""node/4340196131""}",,,,,
03-00016,dr. djelloul nebeg.,dr. djelloul nebeg.,نبق جلول,03,0302,Ksar El Hirane,33.78834,3.138016,exact,osm_node,osm,"{""osm"":""node/4345145190""}",,,,,
03-00017,Pharmacie 6333,Pharmacie 6333,,03,0302,Ksar El Hirane,33.788868,3.142543,exact,osm_node,osm,"{""osm"":""node/4345146193""}",,,,true,
03-00018,dr. djouber,dr. djouber,,03,0302,Ksar El Hirane,33.785804,3.14843,exact,osm_node,osm,"{""osm"":""node/4345160989""}",,,,,
03-00019,الرازي,Pharmacie El Razi,الرازي,03,0301,Laghouat,33.798647,2.867559,exact,osm_node,osm,"{""osm"":""node/4431508493""}",,,,,الأغواط
03-00020,Pharmacie 3192,Pharmacie 3192,,03,0301,Laghouat,33.809941,2.846637,exact,osm_node,osm,"{""osm"":""node/4552644991""}",,,,true,
03-00021,,,,03,0301,Laghouat,33.812168,2.857537,exact,osm_node,osm,"{""osm"":""node/4579382691""}",,,,,
03-00022,Pharmacie Laghouati,Pharmacie Laghouati,لغواطي,03,0301,Laghouat,33.788139,2.841532,exact,osm_node,osm,"{""osm"":""node/4594351290""}",,,,true,
03-00023,Pharmacie Bouziani Ali,Pharmacie Bouziani Ali,علي بوزياني,03,0301,Laghouat,33.809189,2.877446,exact,osm_node,osm,"{""osm"":""node/4725980994""}",,,Sa-Th 08:00-19:00,,"1er Novembre - MGATAH, الأغواط 03000"
03-00024,,,,03,0301,Laghouat,33.814754,2.864746,exact,osm_node,osm,"{""osm"":""node/4755305121""}",,,,,
03-00025,Pharmacie habbai,Pharmacie habbai,,03,0301,Laghouat,33.781576,2.845301,exact,osm_node,osm,"{""osm"":""node/4757732224""}",,,,,
03-00026,Pharmacie Marad,Pharmacie marad,,03,0301,Laghouat,33.784146,2.849228,exact,osm_node,osm,"{""osm"":""node/4757732427""}",,,,,"حي الوئام, الأغواط"
03-00027,,,,03,0301,Laghouat,33.792201,2.843517,exact,osm_node,osm,"{""osm"":""node/4796492123""}",,,,,
03-00028,Pharmacie Benmebarek,Pharmacie Benmebarek,,03,0301,Laghouat,33.791176,2.844831,exact,osm_node,osm,"{""osm"":""node/4796518121""}",,,,true,
03-00029,قدوح,Pharmacie Guedouh,قدوح,03,0301,Laghouat,33.786257,2.847932,exact,osm_node,osm,"{""osm"":""node/4964603821""}",,,,,"حي الوئام, Laghouat"
03-00030,,,,03,0304,Sidi Makhlouf,34.129627,3.01457,exact,osm_node,osm,"{""osm"":""node/4988879121""}",,,,,سيدي مخلوف
03-00031,Pharmacie Arar,Pharmacie Arar,,03,0309,Kheneg,33.742749,2.788359,exact,osm_node,osm,"{""osm"":""node/5085219521""}",,,,,
03-00032,,,,03,0307,Ain Madhi,33.796078,2.307013,exact,osm_node,osm,"{""osm"":""node/5267415724""}",,,,,عين ماضي
03-00033,,,,03,0305,Hassi Delaa,33.416224,3.548881,exact,osm_node,osm,"{""osm"":""node/5274789136""}",,,,,حاسي الدلاعة
03-00034,,,,03,0305,Hassi Delaa,33.412621,3.545177,exact,osm_node,osm,"{""osm"":""node/5274789187""}",,,,,حاسي الدلاعة
03-00035,إ. الحويطي,Pharmacie I. EL Houiti,إ. الحويطي,03,0301,Laghouat,33.814754,2.857117,exact,osm_node,osm,"{""osm"":""node/5515370826""}",,,,,
03-00036,Pharmacie Lachkham,Pharmacie Lachkham,,03,0301,Laghouat,33.803029,2.87443,exact,osm_node,osm,"{""osm"":""node/5515371223""}",,,,,الأغواط
03-00037,Pharmacie Hammoudi,Pharmacie Hammoudi,,03,0301,Laghouat,33.816383,2.856814,exact,osm_node,osm,"{""osm"":""node/5515371321""}",,,,,
03-00038,الرّش,Pharmacie Errache,الرّش,03,0301,Laghouat,33.810167,2.855196,exact,osm_node,osm,"{""osm"":""node/5869440790""}",,,,,
03-00039,بوسبسي,Pharmacie Boussebsi,بوسبسي,03,0301,Laghouat,33.803757,2.866512,exact,osm_node,osm,"{""osm"":""node/5869442586""}",,,,,
03-00040,,,,03,0318,Tadjrouna,33.5017,2.101124,exact,osm_node,osm,"{""osm"":""node/6202359685""}",,,,,تاجرونة
03-00041,,,,03,0318,Tadjrouna,33.50251,2.101382,exact,osm_node,osm,"{""osm"":""node/6444716999""}",,,,,تاجرونة
03-00042,,,,03,0301,Laghouat,33.816347,2.862203,exact,osm_node,osm,"{""osm"":""node/6590253747""}",,,,true,
03-00043,,,,03,0301,Laghouat,33.818385,2.867777,exact,osm_node,osm,"{""osm"":""node/6590275204""}",,,,true,
03-00044,Pharmacie Ibn Sina,Pharmacie Ibn Sina,,03,0301,Laghouat,33.812778,2.847881,exact,osm_node,osm,"{""osm"":""node/6705173261""}",Ben Alia,,,true,
03-00045,Pharmacie BOUDALAA,Pharmacie BOUDALAA,,03,0301,Laghouat,33.813907,2.853548,exact,osm_node,osm,"{""osm"":""node/6705233949""}",,,Mo-Sa 08:00-18:00,true,"11 11 Décembre 1960, Laghouat 03000"
03-00046,Pharmacie N. Chatta,Pharmacie N. Chatta,,03,0301,Laghouat,33.812081,2.874884,exact,osm_node,osm,"{""osm"":""node/6705262055""}",Chatta,,,true,
03-00047,Pharmacie,Pharmacie,,03,0323,El Haouaita,33.646374,2.448903,exact,osm_node,osm,"{""osm"":""node/8432104918""}",,,,,Houita
03-00048,Pharmacie Bouzidi Bachir,Pharmacie Bouzidi Bachir,,03,0301,Laghouat,33.806325,2.879601,exact,osm_node,osm,"{""osm"":""node/9955090450""}",,,,true,Avenue de l'Indépendance
03-00049,Pharmacie Zerrouki Brahim,Pharmacie Zerrouki Brahim,,03,0301,Laghouat,33.800966,2.870758,exact,osm_node,osm,"{""osm"":""node/9955136111""}",,,,true,"Avenue de l'Indépendance, الأغواط 03000"
03-00050,Pharmacie Chettih S,Pharmacie Chettih S,,03,0301,Laghouat,33.814117,2.872963,exact,osm_node,osm,"{""osm"":""node/9955153299""}",,,,true,"Avenue du 1er Novembre, Laghouat 03000"
03-00051,Pharmacie Bouchal Malika,Pharmacie Bouchal Malika,,03,0301,Laghouat,33.795765,2.866336,exact,osm_node,osm,"{""osm"":""node/9956709127""}",,,,true,"Maamourah, الأغواط 03000"
04-00001,Pharmacie BOULAKHRAS,Pharmacie BOULAKHRAS,,04,0402,Ain Beida,35.798069,7.396813,exact,osm_node,osm,"{""osm"":""node/10697511505""}",,,,,
04-00002,Pharmacie 3088,Pharmacie 3088,,04,0402,Ain Beida,35.797686,7.391179,exact,osm_node,osm,"{""osm"":""node/1319730870""}",,,,true,
04-00003,Pharmacie 2665,Pharmacie 2665,,04,0402,Ain Beida,35.797816,7.38853,exact,osm_node,osm,"{""osm"":""node/3219683274""}",,,,true,
04-00004,Mellah Ali,Mellah Ali,,04,0411,Dhalaa,35.458819,7.549019,exact,osm_node,osm,"{""osm"":""node/3292262455""}",,,,,
04-00005,Pharmacie Barkat khalil,Pharmacie Barkat khalil,,04,0423,Oued Nini,35.574242,7.348496,exact,osm_node,osm,"{""osm"":""node/3514322456""}",barkat khalil,,,,
04-00006,مصباح مسعود,Pharmacie Mesbah Messaoud,مصباح مسعود,04,0402,Ain Beida,35.790569,7.394423,exact,osm_node,osm,"{""osm"":""node/4250083491""}",,,,true,
04-00007,,,,04,0402,Ain Beida,35.794814,7.390612,exact,osm_node,osm,"{""osm"":""node/4261857892""}",,,,,
04-00008,زعيمي,Pharmacie Zaimi,زعيمي,04,0402,Ain Beida,35.793985,7.390702,exact,osm_node,osm,"{""osm"":""node/4264548291""}",,,,true,
04-00009,سليم هجريس,Pharmacie Salim Hadjris,سليم هجريس,04,0402,Ain Beida,35.792028,7.39655,exact,osm_node,osm,"{""osm"":""node/4293398892""}",,,,,
04-00010,Pharmacie 8938,Pharmacie 8938,,04,0402,Ain Beida,35.796379,7.392327,exact,osm_node,osm,"{""osm"":""node/4293444692""}",,,,true,
04-00011,Pharmacie Ben Belkacem,Pharmacie Ben Belkacem,,04,0403,Ain M'lila,36.037614,6.573159,exact,osm_node,osm,"{""osm"":""node/4327736578""}",,,,,
04-00012,,,,04,0403,Ain M'lila,36.038311,6.57046,exact,osm_node,osm,"{""osm"":""node/4327739702""}",,,,,
04-00013,,,,04,0403,Ain M'lila,36.036602,6.570433,exact,osm_node,osm,"{""osm"":""node/4327739703""}",,,,,
04-00014,Boudekhae,Boudekhae,,04,0409,Berriche,35.792793,7.380361,exact,osm_node,osm,"{""osm"":""node/4353225958""}",,,,,
04-00015,Ait Kaki,Ait Kaki,,04,0401,Oum El Bouaghi,35.87738,7.124272,exact,osm_node,osm,"{""osm"":""node/4580471490""}",كاكي محمود,,,,"cite nasr 1000 logs, Oum El Bouaghi 04000"
04-00016,,,,04,0401,Oum El Bouaghi,35.869435,7.096006,exact,osm_node,osm,"{""osm"":""node/4580471590""}",,,,,
04-00017,Ghozlane,Ghozlane,,04,0403,Ain M'lila,36.043267,6.569436,exact,osm_node,osm,"{""osm"":""node/4703443089""}",,,,,
04-00018,Pharmacie Berrani F,Pharmacie Berrani F,,04,0402,Ain Beida,35.79006,7.405209,exact,osm_node,osm,"{""osm"":""node/4747351729""}",,,,,حي الكاهنة طريق مسكيانة
04-00019,التحاليل الطبية جبار,Analyses djebbar,التحاليل الطبية جبار,04,0401,Oum El Bouaghi,35.871743,7.105913,exact,osm_node,osm,"{""osm"":""node/4874524024""}",,,,,
04-00020,Pharmacie Bouchareb Fouad Ramzi,Pharmacie Bouchareb Fouad Ramzi,,04,0401,Oum El Bouaghi,35.874753,7.124496,exact,osm_node,osm,"{""osm"":""node/4883983421""}",,,,true,
04-00021,pharmacie sabri abd ali,pharmacie sabri abd ali,,04,0401,Oum El Bouaghi,35.869294,7.109498,exact,osm_node,osm,"{""osm"":""node/4890141838""}",عبد العالي,,,,"Boulevard Houari Boumediene, Oum El Bouaghi 04000"
04-00022,لامية,Pharmacie Lamia Guellil,لامية,04,0403,Ain M'lila,36.025577,6.576505,exact,osm_node,osm,"{""osm"":""node/5028312323""}",,,,,عين مليلة
04-00023,بن دلمي ليندة زوجة رباح,Pharmacie BENDILMI Linda EP REBBEH,بن دلمي ليندة زوجة رباح,04,0401,Oum El Bouaghi,35.873492,7.11671,exact,osm_node,osm,"{""osm"":""node/5105089797""}",,,,,"حي المحطة القديمة, Oum El Bouaghi 04000"
04-00024,بلهامل,Pharmacie Belhamel,بلهامل,04,0402,Ain Beida,35.800353,7.389736,exact,osm_node,osm,"{""osm"":""node/5208824423""}",,,,,"la sised, 04001"
04-00025,pharmacie,pharmacie,,04,0401,Oum El Bouaghi,35.875896,7.119759,exact,osm_node,osm,"{""osm"":""node/5749256421""}",,,,,
04-00026,Pharmacie,Pharmacie,,04,0406,Sigus,36.125746,6.787616,exact,osm_node,osm,"{""osm"":""node/5974648789""}",,,,,
04-00027,pharmacie chorfi chrif,pharmacie chorfi chrif,,04,0401,Oum El Bouaghi,35.869312,7.095746,exact,osm_node,osm,"{""osm"":""node/6166878314""}",الشريف,,,true,"100 logs participatif, Oum El Bouaghi 04000"
04-00028,pharmacie chiban ibtisam,pharmacie chiban ibtisam,,04,0401,Oum El Bouaghi,35.871193,7.095529,exact,osm_node,osm,"{""osm"":""node/6166909541""}",ابتسان,,,true,"nouvelle ville makoumades, Oum El Bouaghi 04000"
04-00029,,,,04,0401,Oum El Bouaghi,35.866483,7.119688,exact,osm_node,osm,"{""osm"":""node/6254492362""}",,,,true,Oum El Bouaghi 04000
04-00030,,,,04,0401,Oum El Bouaghi,35.870069,7.130536,exact,osm_node,osm,"{""osm"":""node/6374701950""}",BEN JAMAA KHDIA بن جامع خديجة,,,true,"CITE BOUAZIZ SAADI -SOUK FALAH, Oum El Bouaghi 04000"
04-00031,,,,04,0401,Oum El Bouaghi,35.86622,7.114842,exact,osm_node,osm,"{""osm"":""node/6374701951""}",tounsi abd essalam تونسي عبد السلام,,,true,Oum El Bouaghi 04000
04-00032,,,,04,0401,Oum El Bouaghi,35.868224,7.115964,exact,osm_node,osm,"{""osm"":""node/6474031319""}",,,,true,Oum El Bouaghi 04000
04-00033,,,,04,0401,Oum El Bouaghi,35.871236,7.089217,exact,osm_node,osm,"{""osm"":""node/6474047034""}",,,,true,
04-00034,Bouzid kamel eddine,Bouzid kamel eddine,,04,0408,Ain Babouche,35.941434,7.186715,exact,osm_node,osm,"{""osm"":""node/7108072785""}",kamel,,Sa-Th 08:00-23:00; Fr 15:00-23:00,,"2 Ouakaf sebti, 04020"
04-00035,عاشور,Pharmacie achour,عاشور,04,0425,Ain Fekroun,35.974858,6.872751,exact,osm_node,osm,"{""osm"":""node/7253220385""}",,,,,
04-00036,بخة,Pharmacie Bakha,بخة,04,0403,Ain M'lila,36.038161,6.572974,approximate,osm_centroid,osm,"{""osm"":""way/1180834883""}",,,,true,
04-00037,,,,04,0401,Oum El Bouaghi,35.866461,7.119709,approximate,osm_centroid,osm,"{""osm"":""way/310244286""}",,,,true,Oum El Bouaghi 04000
04-00038,قرام محمد,Pharmacie GUERRAM Med,قرام محمد,04,0401,Oum El Bouaghi,35.875907,7.117915,approximate,osm_centroid,osm,"{""osm"":""way/653465256""}",محمد,,,true,"نهج أول نوفمبر 1954, Oum El Bouaghi 04000"
04-00039,pharmacie sahbi laamri linda,pharmacie sahbi laamri linda,,04,0401,Oum El Bouaghi,35.868336,7.104025,approximate,osm_centroid,osm,"{""osm"":""way/656776529""}",العمري ليندة,,,true,"Lotissement El Afri, Oum El Bouaghi 04000"
04-00040,,,,04,0401,Oum El Bouaghi,35.872996,7.109721,approximate,osm_centroid,osm,"{""osm"":""way/658559322""}",Badri,,,true,"cite houria, Oum El Bouaghi 04000"
04-00041,Pharmacie adnane houcin,Pharmacie adnane houcin,عدنان حسين,04,0401,Oum El Bouaghi,35.875655,7.110166,approximate,osm_centroid,osm,"{""osm"":""way/658559324""}",adnane houcin,,,true,"cite adwa, Oum El Bouaghi 04000"
04-00042,pharmacie tounssi warda,pharmacie tounssi warda,تونسي بوكرة وردة,04,0401,Oum El Bouaghi,35.872262,7.117486,approximate,osm_centroid,osm,"{""osm"":""way/658559328""}",بوكرة وردة,,,true,"حي عباد علاوة, Oum El Bouaghi 04000"
04-00043,pharmacie gueram ahmed,pharmacie gueram ahmed,,04,0401,Oum El Bouaghi,35.874735,7.11869,approximate,osm_centroid,osm,"{""osm"":""way/658559331""}",احمد,,,true,"rue medfoun, Oum El Bouaghi 04000"
04-00044,pharmacie sahbi khaled,pharmacie sahbi khaled,,04,0401,Oum El Bouaghi,35.870079,7.107221,approximate,osm_centroid,osm,"{""osm"":""way/658568627""}",خالد,,,true,"المركب الرياضي بغو عبد الحميد, Oum El Bouaghi 04000"
04-00045,يوسفي,Pharmacie YOUSFI,يوسفي,04,0401,Oum El Bouaghi,35.87126,7.111826,approximate,osm_centroid,osm,"{""osm"":""way/658573635""}",يوسفي,,,true,"نهج 20 أوت 1955, Oum El Bouaghi 04000"
04-00046,pharmacie chouchan sara,pharmacie chouchan sara,,04,0401,Oum El Bouaghi,35.86587,7.109437,approximate,osm_centroid,osm,"{""osm"":""way/660674488""}",سارة,,,true,"طريق خنشلة, Oum El Bouaghi 04000"
04-00047,,,,04,0401,Oum El Bouaghi,35.864088,7.11494,approximate,osm_centroid,osm,"{""osm"":""way/798166162""}",allaoua علاوة,,,true,Oum El Bouaghi 04000
04-00048,pharmacie mezbache wafa,pharmacie mezbache wafa,,04,0401,Oum El Bouaghi,35.877307,7.079105,approximate,osm_centroid,osm,"{""osm"":""way/908001009""}",وفاء,,,true,"3 حي لكمين, oum el bouaghi 04000"
